"label","name","super_class","is_extendable","sys_updated_on"
"IBM WebSphere MQ Queue","cmdb_ci_appl_ibm_wmq_queue","Application","false","2024-05-16 11:46:35"
"ITAM Asset Center","cmdb_ci_appl_itam","Application","false","2024-05-16 11:46:40"
"Citrix License server","cmdb_ci_appl_license_server","Application","false","2024-05-16 11:44:36"
"Mongos Server","cmdb_ci_appl_mongos","Application","false","2024-05-16 11:46:24"
"Mongo Config Server","cmdb_ci_appl_mongo_config_serv","Application","false","2024-05-16 11:43:44"
"MSMQ","cmdb_ci_appl_msmq","Application","false","2024-05-16 11:44:56"
"Dynamic CRM Component","cmdb_ci_appl_ms_dynamic_crm","Application","false","2024-05-16 11:46:18"
"ServiceNow Application","cmdb_ci_appl_now_app","Application","true","2024-05-16 11:46:29"
"ServiceNow Application Component","cmdb_ci_appl_now_app_comp","ServiceNow Application","false","2024-05-16 11:46:56"
"Oracle Concurrent Server","cmdb_ci_appl_ora_conc","Application","false","2024-05-16 11:45:02"
"Oracle Discoverer Engine","cmdb_ci_appl_ora_disc","Application","false","2024-05-16 11:45:25"
"Oracle Discoverer UI","cmdb_ci_appl_ora_disc_ui","Application","false","2024-05-16 11:47:14"
"Oracle ESB","cmdb_ci_appl_ora_ebs","Application","false","2024-05-16 11:44:46"
"Oracle Forms Engine","cmdb_ci_appl_ora_forms","Application","false","2024-05-16 11:48:02"
"Oracle Forms UI","cmdb_ci_appl_ora_forms_ui","Application","false","2024-05-16 11:44:03"
"Oracle Fulfillment Server","cmdb_ci_appl_ora_fs","Application","false","2024-05-16 11:45:31"
"Oracle HTTP Server","cmdb_ci_appl_ora_http","Application","false","2024-05-16 11:46:55"
"Weblogic JMS Queue","cmdb_ci_appl_ora_jms_queue","Application","false","2024-05-16 11:43:57"
"Oracle Metric Client","cmdb_ci_appl_ora_metric_client","Application","false","2024-05-16 11:45:03"
"Oracle Metric Server","cmdb_ci_appl_ora_metric_svr","Application","false","2024-05-16 11:47:47"
"Oracle Notification Server","cmdb_ci_appl_ora_notif_svr","Application","false","2024-05-16 11:47:57"
"Oracle OACORE Server","cmdb_ci_appl_ora_oacore","Application","false","2024-05-16 11:47:38"
"Oracle OAFM Server","cmdb_ci_appl_ora_oafm","Application","false","2024-05-16 11:43:33"
"Oracle Process Manager","cmdb_ci_appl_ora_pm","Application","false","2024-05-16 11:45:50"
"Advanced Queue Queue","cmdb_ci_appl_ora_queue","Application","false","2024-05-16 11:47:23"
"Oracle Report Server","cmdb_ci_appl_ora_report","Application","false","2024-05-16 11:44:20"
"Oracle App TNS Service","cmdb_ci_appl_ora_tns","Application","false","2024-05-16 11:45:37"
"Oracle TNS Listener Engine","cmdb_ci_appl_ora_tnslsnr","Application","false","2024-05-16 11:48:04"
"Peoplesoft Application Server","cmdb_ci_appl_peoplesoft","Application","false","2024-05-16 11:44:54"
"RabbitMQ","cmdb_ci_appl_rabbitmq","Application","false","2024-05-16 11:46:36"
"RabbitMQ Cluster","cmdb_ci_appl_rabbitmq_cluster","Application","false","2024-05-16 11:48:21"
"RabbitMQ Queue","cmdb_ci_appl_rabbitmq_queue","Application","false","2024-05-16 11:45:59"
"SAP Application","cmdb_ci_appl_sap","Application","true","2024-05-16 11:43:18"
"SAP ASCS Application","cmdb_ci_appl_sap_ascs","SAP Application","false","2024-05-16 11:43:31"
"SAP Business Objects CMS server","cmdb_ci_appl_sap_bo","Application","false","2024-05-16 11:46:43"
"SAP BO BOXIScheduleRouter","cmdb_ci_appl_sap_bo_scheduler","Application","false","2024-05-16 11:44:48"
"SAP Business Objects","cmdb_ci_appl_sap_bus_obj","Application","false","2024-05-16 11:43:19"
"SAP CI Application","cmdb_ci_appl_sap_ci","SAP Application","false","2024-05-16 11:46:10"
"SAP DI Application","cmdb_ci_appl_sap_di","SAP Application","false","2024-05-16 11:47:57"
"SAP ERS Application","cmdb_ci_appl_sap_ers","SAP Application","false","2024-05-16 11:44:04"
"SAP Hana Db","cmdb_ci_appl_sap_hana_db","Application","false","2024-05-16 11:47:10"
"SAP JC Application","cmdb_ci_appl_sap_jc","SAP Application","false","2024-05-16 11:43:20"
"SAP SCS Application","cmdb_ci_appl_sap_scs","SAP Application","false","2024-05-16 11:43:21"
"SAP Application Server","cmdb_ci_appl_sap_server","Application","false","2024-05-16 11:43:47"
"SAP System","cmdb_ci_appl_sap_system","Application","false","2024-05-16 11:43:49"
"Sendmail","cmdb_ci_appl_sendmail","Application","false","2024-05-16 11:44:45"
"SharePoint","cmdb_ci_appl_sharepoint","Application","false","2024-05-16 11:44:04"
"SharePoint Service","cmdb_ci_appl_sp_service","Application","false","2024-05-16 11:45:46"
"Tibco Adapter","cmdb_ci_appl_tibco_adapter","Application","false","2024-05-16 11:47:47"
"Tibco Hawk","cmdb_ci_appl_tibco_hawk","Application","false","2024-05-16 11:46:00"
"ActiveMatrix Business Works","cmdb_ci_appl_tibco_matrix","Application","false","2024-05-16 11:48:18"
"ActiveMatrix Business Works Process","cmdb_ci_appl_tibco_matrix_proc","Application","false","2024-05-16 11:48:10"
"Tibco Enterprise Message Service","cmdb_ci_appl_tibco_message","Application","false","2024-05-16 11:44:41"
"EMS Queue","cmdb_ci_appl_tibco_queue","Application","false","2024-05-16 11:47:41"
"Tuxedo","cmdb_ci_appl_tuxedo","Application","false","2024-05-16 11:45:43"
"Tuxedo Portal","cmdb_ci_appl_tuxedo_portal","Application","false","2024-05-16 11:47:55"
"Vignette Search Starter","cmdb_ci_appl_vignette_search","Application","false","2024-05-16 11:45:12"
"Vignette Server","cmdb_ci_appl_vignette_server","Application","false","2024-05-16 11:44:12"
"Vignette Content Management Server","cmdb_ci_appl_vign_content_svr","Application","false","2024-05-16 11:47:00"
"Weblogic Module Server","cmdb_ci_appl_weblogicmodule","Application","false","2024-05-16 11:43:14"
"Weblogic JMS Server","cmdb_ci_appl_weblogic_jms","Application","false","2024-05-16 11:48:12"
"Weblogic LB","cmdb_ci_appl_weblogic_lb","Application Server","false","2024-05-16 11:44:21"
"Websphere Portal","cmdb_ci_appl_websphere_portal","Application","false","2024-05-16 11:43:15"
"WMB Flow","cmdb_ci_appl_wmb","Application","false","2024-05-16 11:45:56"
"Application Network Profile","cmdb_ci_app_network_profile","Virtual Machine Object","false","2024-05-16 11:47:18"
"Application Server","cmdb_ci_app_server","Application","true","2024-05-16 11:43:13"
"Composer","cmdb_ci_app_server_composer","Application Server","false","2024-05-16 11:43:20"
"Data Power","cmdb_ci_app_server_datapower","Application Server","false","2024-05-16 11:43:20"
"Domino","cmdb_ci_app_server_domino","Application Server","false","2024-05-16 11:45:07"
"Data Power Domain","cmdb_ci_app_server_dp_domain","Application Server","false","2024-05-16 11:45:02"
"HP uCMDB","cmdb_ci_app_server_hp_ucmdb","Application Server","false","2024-05-16 11:45:59"
"JavaServer","cmdb_ci_app_server_java","Application Server","false","2024-05-16 11:45:48"
"JBoss","cmdb_ci_app_server_jboss","Application Server","false","2024-05-16 11:46:31"
"Jboss module","cmdb_ci_app_server_jb_module","Application Server","false","2024-05-16 11:48:11"
"Jrun","cmdb_ci_app_server_jrun","Application Server","false","2024-05-16 11:47:10"
"Jrun WAR","cmdb_ci_app_server_jrun_war","Application Server","false","2024-05-16 11:43:17"
"Oracle Essbase Server","cmdb_ci_app_server_ora_ess","Application Server","false","2024-05-16 11:43:13"
"Oracle iAS","cmdb_ci_app_server_ora_ias","Application Server","false","2024-05-16 11:48:28"
"Oracle iAS Web module","cmdb_ci_app_server_ora_ias_m","Application Server","false","2024-05-16 11:47:19"
"Remedy HSServer","cmdb_ci_app_server_remedy","Application Server","false","2024-05-16 11:44:36"
"Tomcat","cmdb_ci_app_server_tomcat","Application Server","false","2024-05-16 11:45:57"
"Tomcat WAR","cmdb_ci_app_server_tomcat_war","Application Server","false","2024-05-16 11:48:16"
"Vendavo Application Server","cmdb_ci_app_server_vendavo","Application Server","false","2024-05-16 11:46:25"
"Oracle WebLogic","cmdb_ci_app_server_weblogic","Application Server","false","2024-05-16 11:44:35"
"Webseal","cmdb_ci_app_server_webseal","Application","false","2024-05-16 11:44:43"
"IBM WebSphere AS","cmdb_ci_app_server_websphere","Application Server","true","2024-05-16 11:44:07"
"WeblogicModule","cmdb_ci_app_server_wl_module","Application Server","false","2024-05-16 11:45:45"
"Websphere EAR","cmdb_ci_app_server_ws_ear","Application Server","false","2024-05-16 11:46:52"
"Websphere ODR LB","cmdb_ci_app_server_ws_odr","IBM WebSphere AS","false","2024-05-16 11:47:22"
"Simulation","cmdb_ci_app_simulation","Application","false","2024-05-16 11:44:51"
"Simulation Inclusion","cmdb_ci_app_simulation_inc","Application","false","2024-05-16 11:47:31"
"Automatic Transfer Switch","cmdb_ci_ats_power_eq","Power Equipment","false","2024-05-16 11:46:45"
"Availability Set","cmdb_ci_availability_set","Virtual Machine Object","false","2024-05-16 11:46:46"
"Availability Zone","cmdb_ci_availability_zone","Virtual Machine Object","false","2024-05-16 11:48:03"
"AWS Account","cmdb_ci_aws_account","Virtual Machine Object","false","2024-05-16 11:43:54"
"AWS Datacenter","cmdb_ci_aws_datacenter","Logical Datacenter","false","2024-05-16 11:47:48"
"Azure Datacenter","cmdb_ci_azure_datacenter","Logical Datacenter","false","2024-05-16 11:46:57"
"Azure Subscription","cmdb_ci_azure_subscription","Virtual Machine Object","false","2024-05-16 11:44:42"
"Batch Job","cmdb_ci_batch_job","Configuration Item","false","2024-05-16 11:43:27"
"Tower Beacon","cmdb_ci_beacon_tower_eq","Tower Equipment","false","2024-05-16 11:45:23"
"Bridge Domain","cmdb_ci_bridge_domain","Virtual Machine Object","false","2024-05-16 11:47:55"
"Buildings","cmdb_ci_building_facility","Facility Hardware","false","2024-05-16 11:46:03"
"Bundled Resources","cmdb_ci_bundled_resources","Virtual Machine Object","false","2024-05-16 11:47:41"
"Business Application","cmdb_ci_business_app","Configuration Item","false","2024-05-16 11:44:26"
"Business Capability","cmdb_ci_business_capability","Configuration Item","false","2024-05-16 11:45:27"
"Business Process","cmdb_ci_business_process","Configuration Item","false","2024-05-16 11:43:41"
"Server Chassis","cmdb_ci_chassis_server","Server Hardware","false","2024-05-16 11:48:07"
"CIM Profiles","cmdb_ci_cim_profile","Configuration Item","false","2024-05-16 11:43:24"
"CIM Server","cmdb_ci_cim_server","Server","false","2024-05-16 11:43:56"
"Circuit","cmdb_ci_circuit","Configuration Item","false","2024-05-16 11:48:29"
"Cisco Apic","cmdb_ci_cisco_apic","Logical Datacenter","false","2024-05-16 11:45:30"
"Cloud App Server","cmdb_ci_cloud_appserver","Application Server","false","2024-05-16 11:46:37"
"Cloud DataBase","cmdb_ci_cloud_database","Database Instance","false","2024-05-16 11:48:24"
"Cloud Directory","cmdb_ci_cloud_directory","Directory Server","false","2024-05-16 11:46:53"
"Cloud Host","cmdb_ci_cloud_host","Virtualization Server","false","2024-05-16 11:46:49"
"Cloud IP Address","cmdb_ci_cloud_ip_address","Virtual Machine Object","false","2024-05-16 11:47:24"
"Cloud Key Pair","cmdb_ci_cloud_key_pair","Configuration Item","false","2024-05-16 11:45:44"
"Cloud LB IPAddress","cmdb_ci_cloud_lb_ipaddress","Virtual Machine Object","false","2024-05-16 11:47:29"
"Cloud Load Balancer","cmdb_ci_cloud_load_balancer","Virtual Machine Object","false","2024-05-16 11:47:06"
"Cloud Messaging Service","cmdb_ci_cloud_messaging_service","Application","false","2024-05-16 11:44:37"
"Cloud Monitor Alarm","cmdb_ci_cloud_monitor_alarm","Virtual Machine Object","false","2024-05-16 11:46:22"
"Cloud Monitor Notification","cmdb_ci_cloud_monitor_notification","Virtual Machine Object","false","2024-05-16 11:44:09"
"Cloud Public IP Address","cmdb_ci_cloud_public_ipaddress","Virtual Machine Object","false","2024-05-16 11:47:49"
"Cloud Resource Base","cmdb_ci_cloud_resource_base","Configuration Item","false","2024-05-16 11:44:56"
"Cloud Storage Account","cmdb_ci_cloud_storage_account","Virtual Machine Object","false","2024-05-16 11:45:13"
"Cloud Subnet","cmdb_ci_cloud_subnet","Virtual Machine Object","false","2024-05-16 11:43:24"
"Cloud Topic","cmdb_ci_cloud_topic","Virtual Machine Object","false","2024-05-16 11:48:27"
"Cloud WebServer","cmdb_ci_cloud_webserver","Web Server","false","2024-05-16 11:47:00"
"Cluster","cmdb_ci_cluster","Configuration Item","true","2024-05-16 11:43:26"
"Cluster Node","cmdb_ci_cluster_node","Configuration Item","true","2024-05-16 11:43:11"
"Cluster Node Resource","cmdb_ci_cluster_node_resource","","false","2024-05-16 11:46:13"
"Cluster Resource","cmdb_ci_cluster_resource","Configuration Item","true","2024-05-16 11:47:15"
"Cluster Virtual IP","cmdb_ci_cluster_vip","Configuration Item","false","2024-05-16 11:47:21"
"Cluster VM Affinity Rule Info","cmdb_ci_cluster_vm_affinity_rule","VMWare vCenter Cluster DRS Rule","false","2024-05-16 11:47:13"
"Cluster VM Dependency Rule Info","cmdb_ci_cluster_vm_dependency_rule","VMWare vCenter Cluster DRS Rule","false","2024-05-16 11:44:14"
"Cluster VM Host Rule Info","cmdb_ci_cluster_vm_host_rule","VMWare vCenter Cluster DRS Rule","false","2024-05-16 11:46:13"
"Cloud Resource","cmdb_ci_cmp_resource","Virtual Machine Object","false","2024-05-16 11:47:56"
"Communication Device","cmdb_ci_comm","Configuration Item","false","2024-05-16 11:45:14"
"Computer","cmdb_ci_computer","Hardware","true","2024-05-16 11:43:37"
"Computer Room","cmdb_ci_computer_room","Configuration Item","false","2024-05-16 11:47:09"
"Compute Security Group","cmdb_ci_compute_security_group","Virtual Machine Object","false","2024-05-16 11:45:20"
"Hardware Type","cmdb_ci_compute_template","Virtual Machine Object","false","2024-05-16 11:45:06"
"Management Server","cmdb_ci_config_automation_server","Application","true","2024-05-16 11:50:37"
"Configuration file","cmdb_ci_config_file","Configuration Item","true","2024-05-16 11:43:46"
"Tracked Configuration file","cmdb_ci_config_file_tracked","Configuration file","false","2024-05-16 11:43:46"
"Computer Room AC","cmdb_ci_crac","Configuration Item","false","2024-05-16 11:45:06"
"CSU/DSU","cmdb_ci_csu_dsu_network","Network Gear","false","2024-05-16 11:46:04"
"Customer Gateway","cmdb_ci_customer_gateway","Virtual Machine Object","false","2024-05-16 11:48:12"
"Customization Spec","cmdb_ci_customization_spec","Virtual Machine Object","false","2024-05-16 11:44:17"
"Database","cmdb_ci_database","Configuration Item","false","2024-05-16 11:45:42"
"Data Center","cmdb_ci_datacenter","Configuration Item","false","2024-05-16 11:47:09"
